entity:sample_id	blat_passed_maf	hg38_WXS_bam_path	submitter_id
82c3a6a8-3890-40f5-889a-7bfe799c1fba	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11675.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/656d17f7-6ea4-407e-8f42-df5d0dae4432/call-gdc_file_downloader/0d1c0999-a104-4fef-be5f-49b2e54e1bd8/42042a2c-87b1-462d-bc27-dccb59e0697e_gdc_realn.bam	DLBCL11675
836d0a56-7641-430b-b6f9-b91329ea4725	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10918.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/de7ceef1-61c6-485c-8098-22699ee5fe3f/call-gdc_file_downloader/4172aa0c-a183-4683-80d6-eaf0bfea2bae/e2c3a24b-67e6-4c7e-acd5-9e119df7e479_gdc_realn.bam	DLBCL10918
838c85ea-2144-471a-8663-ec0d60d480a6			DLBCL11561
844ec8ed-f537-4b63-9f23-f4d86349bb89			DLBCL11296
846a1efb-50b1-405d-a022-bbc89622b740	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10978.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/d75f379a-6c43-4d82-bb61-c280efb51097/call-gdc_file_downloader/attempt-2/9cc525d7-8f9b-464e-a5e5-31096f16bb25/12bee862-27e3-453d-ab79-2beb7ac73342_gdc_realn.bam	DLBCL10978
84b9ef41-a18f-47f4-8b27-136da24eb16b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11684.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/eda8e648-4816-4e56-bcff-eedbd50d6df6/call-gdc_file_downloader/attempt-2/dc7c2607-d1da-4609-998b-129fb3b9bdb6/9a00ad30-03d0-48b0-8d6e-6a3249247892_gdc_realn.bam	DLBCL11684
84f18369-d360-4a42-a9db-241d1ed89d84	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10872.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/ab786a41-29e4-4090-a2df-7986f9349123/call-gdc_file_downloader/130a6f5d-14a7-4747-9ebe-0b290a16a9a0/adc7448f-af6e-4ad5-a27b-264becb75cb9_gdc_realn.bam	DLBCL10872
8523b02d-dbde-4d2a-811a-1135d019cbfc	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11483.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/0eaca544-a6eb-4d73-8247-f354a902ef86/call-gdc_file_downloader/5ba54799-9d81-4cc2-9aa6-4f9c3960039f/1937bab2-fefb-4cb0-8589-00aeb5a7fb25_gdc_realn.bam	DLBCL11483
85bc01c7-5ff5-4d5b-99ea-71471877f69c	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11535.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/514b098c-65f2-404f-b920-66c55e85a4df/call-gdc_file_downloader/fe0c1961-8b16-4468-b1d7-94c0f6ae486c/135bbd34-9b08-409a-878e-194069b30d4f_gdc_realn.bam	DLBCL11535
85ce3ae7-0b24-4da8-aef7-770f7023c480	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10527.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/14b955c7-8fd9-40d3-98cb-61bd2c79ee04/call-gdc_file_downloader/fa4b7f23-fff8-4fc3-8b51-771de174eac2/2fa7c812-0385-43c3-89fb-ca91cab8927e_gdc_realn.bam	DLBCL10527
8629b846-1382-41d7-90e7-92566d206d8e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10901.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/55277eec-d63f-4c52-bbe7-6737264ea261/call-gdc_file_downloader/attempt-2/cef9f7fd-62d5-438e-813f-7f849838538d/0797bf6d-d2d8-48fa-9cd8-bab37af8cb75_gdc_realn.bam	DLBCL10901
862e591c-5182-49da-8e63-17c1c0800838	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10863.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/9f70dda9-0233-4515-93d6-e6f61d1aac36/call-gdc_file_downloader/attempt-2/515eae86-b14f-48b3-9d92-c4c943346437/5bab1611-4129-4959-a46e-2a6570a57952_gdc_realn.bam	DLBCL10863
862fbf88-d14b-4f70-847f-adc477ba799d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10979.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/3c6de5ba-d6b5-46e7-a128-c5a2d9e3d2d4/call-gdc_file_downloader/a3899b45-7092-4f01-bba4-f939ce0cce74/9591d643-2eb9-46b6-b75a-2f1d9d426dea_gdc_realn.bam	DLBCL10979
87569e14-2722-4b09-9b7f-fe233249be6a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11670.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/cee13068-ceed-4693-a4c9-b19cfa2d8822/call-gdc_file_downloader/7655938a-8c7f-4e78-8131-6dd72a5f17bb/99ef1a7b-6b11-4f22-9332-3c4fec6382d5_gdc_realn.bam	DLBCL11670
87661f2c-6b0e-4c7b-b2f2-66c063df4905	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11479.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/2cc3236d-05e6-4f7f-a3cc-77a41d5437ab/call-gdc_file_downloader/0ccf703f-7528-4f3e-9ebe-06df88c1c36e/e034a909-0097-41cd-ab87-c310caabe250_gdc_realn.bam	DLBCL11479
878ef203-feb5-4ee2-b1c9-23721ade07d9	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11468.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/9d306c40-c1c2-4b65-a8b5-f82ab9bd6cf5/call-gdc_file_downloader/602e2120-5502-475d-93be-1ebfd102612c/21a4c25d-6cf9-4b0e-a154-08239fdb7f72_gdc_realn.bam	DLBCL11468
87958ba1-c98e-4b11-80b3-33d5cdbfb1fc	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10554.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/c5e3de98-6c52-406b-8035-2fbce90a140b/call-gdc_file_downloader/96f21837-2e0e-4f18-8698-914ef0a3a537/4be08f31-53d0-462b-a70b-9a4b33a2f38a_gdc_realn.bam	DLBCL10554
8796c815-548b-4c95-bd9c-41338e7dbe9e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11472.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/ac1abf72-6254-4bc0-a0c3-7b90a3d246cf/call-gdc_file_downloader/c61119cd-7a85-445d-ace9-ae968bcade54/90fbc215-eacf-4b3a-8138-8859f5915951_gdc_realn.bam	DLBCL11472
88e02fbd-530f-488a-9f4e-9ee2aa269782	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10505.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/823d2c32-6f47-448e-848e-bc8f5cde77c3/call-gdc_file_downloader/996ecb34-81b7-4733-9550-5cc87bf1e636/c5eac581-8c3f-46aa-bfa9-598d8e360777_gdc_realn.bam	DLBCL10505
89532676-282b-4327-a328-d29794c61d90	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10895.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/af9f1f58-3949-418b-aaf3-7ce5d88f7a0f/call-gdc_file_downloader/2e0c6d75-1288-4677-b954-59c517b6a712/f399b41e-f3bc-4f73-84fd-4369d286349e_gdc_realn.bam	DLBCL10895
89c4e02f-5d05-4181-92b3-8a0660d9fdca	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11652.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/d1cf5595-ba96-4723-97ec-7c1dd3c0e33e/call-gdc_file_downloader/ac8d1fad-650b-4a6d-b5af-e163473546d6/bbca8077-8859-44fc-aab0-6ac1c44ff60b_gdc_realn.bam	DLBCL11652
8a2eb9fb-3e30-4ab3-abe6-7387385a2132	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11565.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/7a211e37-f4bc-4a08-93c9-5ae1cfa21ebc/call-gdc_file_downloader/9664f6eb-0f55-4405-8c35-bd7d4dbb7e25/e53042e7-5df3-4f30-b0a8-b90358f0135a_gdc_realn.bam	DLBCL11565
8a33d45e-0405-45a3-a072-e66f309b2b9d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11456.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/946d83f2-7eb7-42de-8fb7-8b5ef4a7d33f/call-gdc_file_downloader/4d6bb37d-d9ee-4bb5-b1a6-ec279bcd7c13/d0c5a404-3f20-4095-a1aa-7afede7f1901_gdc_realn.bam	DLBCL11456
8b4109fd-6006-4bda-bea3-ebab98bcf909	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10945.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/a97e1806-f2f9-4fac-a842-5234d646d356/call-gdc_file_downloader/7bc62a5b-3d38-4246-9fd0-72eb90fa7d6f/b1f56ed5-a25b-4b2b-86cc-07e47522a4b7_gdc_realn.bam	DLBCL10945
8b84d0e9-68e1-4d6e-822d-2190b0f8e42b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11460.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/13410203-7ca4-42ab-b961-9b615e6b39ef/call-gdc_file_downloader/3e841feb-839c-4264-aa72-506e58e4071d/d7edfd60-f1ca-4388-81f3-59859d66db24_gdc_realn.bam	DLBCL11460
8c0c8e17-8400-4481-bbe1-2496d8b1f335	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11205.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/e6aaeb6c-6adf-463d-93ad-deaa115f7091/call-gdc_file_downloader/98804253-6dc7-40b6-b334-e4049ed5a557/05edd257-2da7-4348-aae9-58af6b71d989_gdc_realn.bam	DLBCL11205
8c6d7422-5901-4883-95c0-c200ab51b328	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10961.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/e109a829-7fb1-4a7a-8b33-79199d21ef85/call-gdc_file_downloader/attempt-2/0f4eb593-f33f-4b54-904d-bbfa1e26cf11/4b22c217-e907-4f87-9c89-1c1005fe2050_gdc_realn.bam	DLBCL10961
8cee1b65-135c-4c63-8984-2a0bc22980f0	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11665.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/4507b85b-b303-429e-94e1-204250a220fb/call-gdc_file_downloader/2106f62a-3a51-4a2c-9da2-c9561fd92a5e/0ccb94a6-426b-4d60-915c-d789d1151749_gdc_realn.bam	DLBCL11665
8d46903c-4a3b-4124-a1eb-34ce33e40afa			DLBCL11349
8d8d4219-4926-44b8-bb51-5161becc7be1	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11530.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/3a92129e-e4f5-442b-aa2b-03ccead56b4f/call-gdc_file_downloader/2f60ed97-290b-4ffb-a405-8c15e8d9af0b/66e085c5-327f-47f8-8c46-33ed3526aae8_gdc_realn.bam	DLBCL11530
8eef7ddc-3252-44e1-889e-95441f8e045e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10997.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/27438bc8-7a14-4a85-be74-a5eb1eed5b3f/call-gdc_file_downloader/1930e42c-62a2-4797-a9e0-2a6d5d9b2f2e/75b17e6f-17c1-45f2-87fc-2a7d4971e127_gdc_realn.bam	DLBCL10997
8f1c7633-b8da-4fe7-b14a-06a1f1c004fb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11462.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/8b49af23-c4e1-4f26-8a32-a3989a1292f6/call-gdc_file_downloader/b2b5c35a-95e5-47b6-bd1c-2a863e1038de/61f87dc5-431e-46a0-be64-2f8734b0dbf6_gdc_realn.bam	DLBCL11462
8f94006f-84f5-4936-8c69-62ac64991dcb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10987.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/6a9a88f6-a9db-4eee-9c18-9c122485be86/call-gdc_file_downloader/44b5ee21-639b-4ebc-a92b-2f2984bce9d6/ab119633-23a9-4a01-9fc2-bda046f702af_gdc_realn.bam	DLBCL10987
8f944c10-d605-42d7-9a90-cfd3484ba713	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11661.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/f94054ad-6cb1-4d5a-a2e6-8660b83109f5/call-gdc_file_downloader/attempt-2/4e1b3f89-6800-496c-93df-68d32c3bc666/f3e1ff45-e5d7-4bf4-b4d4-c4734c48daf4_gdc_realn.bam	DLBCL11661
90183ea5-2481-4b41-8a05-0f16d9d0049f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11452.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/c30510c2-0bbf-4452-b238-3722c6228e5a/call-gdc_file_downloader/attempt-3/bbf4578d-a4af-4d3b-b14a-9900a43a8402/dc097e9b-10e7-413c-9d13-29a8edca30cf_gdc_realn.bam	DLBCL11452
903d8c91-f460-4842-87cb-b2805813527a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10513.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/cb127c50-efee-4957-8b6f-392e1b4f84b3/call-gdc_file_downloader/95af5bc0-1f7a-4996-905f-a2c55758c625/666c0f35-8197-4b59-8cca-abde530bc828_gdc_realn.bam	DLBCL10513
92155bb1-3bac-4a4c-9848-be143b2e0700	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11507.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/f8a62f6f-8f9f-44aa-9196-5d6541e15707/call-gdc_file_downloader/2edc2fd1-629b-4fb7-b6c6-bb94b401f8b7/7f18b0d5-3278-4ead-99ec-938cb7add453_gdc_realn.bam	DLBCL11507
921fb029-d41d-4fea-bfff-08fbc87a1a94	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10833.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/3c6a0d2d-ffb2-43d1-8d08-f30015ab0212/call-gdc_file_downloader/61329a5b-abea-437e-bcbe-e5dbf2bbfe78/f6a620ab-6f48-4180-bf68-c19f5fe59344_gdc_realn.bam	DLBCL10833
92e17e1a-0c28-4db8-b4d3-89310ebd4de9	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10482.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/b72b62d1-2c10-4996-81a1-915113f8c27f/call-gdc_file_downloader/de2d50f1-edf2-4bf5-b7fa-67c3915344d6/26b91510-d206-4c6a-a6c6-a834f94327c5_gdc_realn.bam	DLBCL10482
9358b2c7-8837-4321-91d3-ae536b93edea	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10500.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/1cfc6e89-cc1b-4c21-8aa2-be5fd99bb515/call-gdc_file_downloader/0136a3e7-19fa-4636-8aeb-4639c8f740ce/bdcc7b7f-95f9-46d4-b6b7-1dbd0d319309_gdc_realn.bam	DLBCL10500
937d78b0-e4df-4a81-b92d-128f07997905	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10939.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/23547c95-25d3-4627-805c-1647ca747e4c/call-gdc_file_downloader/e5573bbb-eed0-41b9-97d1-62849caf9ba5/092025a9-087a-4d56-b98a-9b7b086f2fdb_gdc_realn.bam	DLBCL10939
94169014-fc02-4dc6-b5af-3b7957f89c7f			DLBCL11316
9515ef42-3fda-4cc1-94a4-d641cd667b65			DLBCL11331
95c5dcd3-6a83-4bc6-9b34-234d42ac03df	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11474.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/d9485ada-dcec-46d3-9f73-ede9518df360/call-gdc_file_downloader/84b06ca5-7e39-46ec-9594-7fb58e228504/53b912ef-3bd9-461b-a2c1-a3eac2275622_gdc_realn.bam	DLBCL11474
96ce5a41-0c15-4eb8-80d2-17d9349f562c	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11475.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/009833e4-ec5f-43de-815f-cf381283bf02/call-gdc_file_downloader/84c4d2f4-09cb-4808-b38a-b146c75e75ba/43e2bb55-947f-4d6a-a4e6-32650545dfad_gdc_realn.bam	DLBCL11475
96e566fc-32e6-4cb2-a0db-9e236458e42e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10902.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/19fe5d32-36a6-407f-ac20-9b01b5eb8758/call-gdc_file_downloader/a962f17f-3bd8-4f29-b6c5-bc34f980fdcf/a3f57f62-6f21-424f-b3aa-20876513c6c7_gdc_realn.bam	DLBCL10902
96ff710d-d962-4826-8b63-9044f6ee7863	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11484.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/66101374-ad6b-4ab2-aecd-127b4d636fbd/call-gdc_file_downloader/08b35b8f-6db5-4946-8997-d0339a2e13ae/b76e1c13-49a5-49a0-8530-fe401262e22a_gdc_realn.bam	DLBCL11484
970629fa-8655-4e8d-a0ad-4b700950d489	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11488.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/cff97444-0085-4544-82e0-24e1f3862ea7/call-gdc_file_downloader/f1c475b3-7582-4d3a-87de-72cc76e5ad40/e77c21be-168d-4abf-b601-5211a1218fb7_gdc_realn.bam	DLBCL11488
9778ac2c-d8dc-4a5c-935b-cf78d6b64222	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10529.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/e6c9b372-bc50-4b4a-8081-9507127a9f9f/call-gdc_file_downloader/1cbc18b0-79a1-4bca-9e3a-ece254c62871/b8f9dbc6-0478-45d5-a9a3-f7b912f70fd9_gdc_realn.bam	DLBCL10529
97a97457-8f4d-4528-a63c-973faba8e53f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10450.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/5d50cff1-aa60-4272-89fb-761d3dd04460/call-gdc_file_downloader/794d09cd-aa42-46fa-812a-8b4c69b6d182/42a9799f-8324-421f-951e-76bb2cb9493c_gdc_realn.bam	DLBCL10450
97ced4f9-f13b-4004-9d4c-aff84cad8cc8	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11188.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/aea7313e-7e0b-45e7-819f-be05deee80c5/call-gdc_file_downloader/01a9c6be-7480-4d6b-b5f2-b9175cb41a77/ae2ce0de-df40-4aae-a7d8-e8967b1430fc_gdc_realn.bam	DLBCL11188
98bd42f1-50cb-479d-99a8-37e19657f101	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11495.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/160f45ee-0ae4-4ae9-ad23-01fe8d8b5ca4/call-gdc_file_downloader/b85dbb9a-09f4-4a23-b555-4472fe99285d/77e3ffeb-5dfb-487d-9525-47f991a4e722_gdc_realn.bam	DLBCL11495
9918cef1-d89f-4900-91dc-7755cf56fd3d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11271.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/c9d3b94f-a3cd-47de-9aea-28c6292df2f6/call-gdc_file_downloader/7c8a2fd8-c952-4cd8-af9e-9f8dadb3ff1a/8c427be0-7023-4e05-825f-638a009a567f_gdc_realn.bam	DLBCL11271
9aaff1c2-e9a7-460d-b172-a96b43b327e9	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10454.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/b3aedc2d-8129-4d76-a4b6-ac000d6fd8a8/call-gdc_file_downloader/attempt-2/d14bfefc-f9be-4137-b4f6-f7a89a7e2a5b/c548bdd8-7253-424e-95ed-802459a5b7f5_gdc_realn.bam	DLBCL10454
