	C1	C2	C3	C4	C5	cluster	confidence
DLBCL10524	0.016617200570870645	0.5568691861217351	0.0047872658112873495	0.4150019693011691	0.006724378194937838	2	0.5568691861217351
DLBCL_RICOVER_208	0.00012266400317754008	0.5159220709939181	0.4811060796333325	0.0014754750915099307	0.0013737102780618765	2	0.5159220709939181
DLBCL10948	0.0006028582068183735	0.505976761403642	0.000317790649440816	0.00759215002096742	0.4855104397191313	2	0.505976761403642
DLBCL_RICOVER_1046	0.00012663526671106962	0.5056285905712138	0.4882709205748384	0.004993983437388574	0.0009798701498482903	2	0.5056285905712138
DLBCL10894	0.48425036488922213	0.5039577182869651	0.0018401871989097225	0.008498741559718281	0.0014529880651848776	2	0.5039577182869651
DLBCL_LS1668	0.0026206047577212632	0.4991130253588279	0.10210175513394223	0.3951656299258618	0.0009989848236466082	2	0.4991130253588279
DLBCL_RICOVER_1283	9.204810651982865e-05	0.0017183923832550078	0.9914767574758832	0.0065146049191095925	0.00019819711523245837	3	0.9914767574758832
DLBCL_C_D_1127_NULLPAIR	5.1526217253179376e-05	0.0019241447123379601	0.9912847286420747	0.006578316642774981	0.00016128378555901383	3	0.9912847286420747
DLBCL11656	6.137267101554427e-05	0.0016571375685623172	0.9912528342308132	0.0068713687662841924	0.00015728676332469585	3	0.9912528342308132
DLBCL_C_D_1157_NULLPAIR	0.00011514396590643756	0.0017919756299907372	0.991160380645638	0.006728191333150882	0.00020430842531402805	3	0.991160380645638
DLBCL10465	4.097630095213934e-05	0.0019130219604853822	0.9911486949691289	0.0067443532412968885	0.00015295352813686055	3	0.9911486949691289
DLBCL11558	4.097630095213934e-05	0.0019130219604853822	0.9911486949691289	0.0067443532412968885	0.00015295352813686055	3	0.9911486949691289
DLBCL11670	4.09763009655214e-05	0.0019130219605728966	0.9911486949688453	0.006744353241453638	0.0001529535281625379	3	0.9911486949688453
DLBCL_LS4592	4.0976630885598695e-05	0.0019130241181486015	0.9911486879837876	0.006744357105969464	0.00015295416120873008	3	0.9911486879837876
DLBCL_LS1620	8.421360174646594e-05	0.0013844401376329372	0.9911067083234486	0.0072595299954767625	0.00016510794169515139	3	0.9911067083234486
DLBCL_RICOVER_744	0.00016551120568209174	0.0014491556102377227	0.9910924221147906	0.0071455230610448055	0.00014738800824466467	3	0.9910924221147906
DLBCL11573	6.12140870177632e-05	0.0017977858489082116	0.9910336536365274	0.006946408830519188	0.00016093759702757126	3	0.9910336536365274
DLBCL11680	5.7375328293020405e-05	0.0016431379578209367	0.9910095960054204	0.007149706864509597	0.00014018384395602637	3	0.9910095960054204
DLBCL_RICOVER_577	5.7375513845715366e-05	0.001643138913166145	0.9910095926879423	0.007149708752475376	0.00014018413257054442	3	0.9910095926879423
DLBCL10481	5.8592790672828524e-05	0.0018566723142252643	0.9909671582708987	0.006975137155738089	0.00014243946846518733	3	0.9909671582708987
DLBCL11667	7.041460042309673e-05	0.0013767840346968002	0.9909645543999754	0.0074315957841006265	0.00015665118080403982	3	0.9909645543999754
DLBCL_LS843	7.041704636114153e-05	0.00137679449278335	0.9909645149873929	0.007431618661765227	0.0001566548116973451	3	0.9909645149873929
DLBCL11458	5.296561736441003e-05	0.001962431191573604	0.990935037031384	0.0069086588149308145	0.000140907344747306	3	0.990935037031384
DLBCL11685	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL11566	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL11585	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL10555	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL11572	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL10514	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL11428	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL10459	3.780106005055935e-05	0.0018975191595475742	0.990907923293905	0.007020578159529934	0.00013617832696699697	3	0.990907923293905
DLBCL_DFCI_DLBCL_GOE16	3.7801061955727975e-05	0.00189751917246566	0.9909079232518404	0.0070205781831781805	0.00013617833056012185	3	0.9909079232518404
DLBCL11651	3.780106377765394e-05	0.0018975191848193142	0.9909079232116136	0.00702057820579316	0.00013617833399625197	3	0.9909079232116136
DLBCL_C_D_1141_NULLPAIR	3.7801218117127685e-05	0.001897520231324423	0.9909079198039225	0.007020580121557474	0.00013617862507847475	3	0.9909079198039225
DLBCL11666	3.780642611640849e-05	0.0018975555432921144	0.9909078048188921	0.007020644764568506	0.00013618844713078946	3	0.9909078048188921
DLBCL_LS4593	3.780865136000854e-05	0.0018975706305418875	0.9909077556907682	0.00702067238358818	0.00013619264374178233	3	0.9909077556907682
DLBCL10879	3.782470972941076e-05	0.001897679495600551	0.9909074011955592	0.007020871672461002	0.0001362229266498933	3	0.9909074011955592
DLBCL_MC_F358_WDS	3.785177826959312e-05	0.0018978629570136263	0.9909068037879634	0.0070212075111236805	0.00013627396562980974	3	0.9909068037879634
DLBCL_MC_F349_BJJ	3.7854525455084934e-05	0.0018978815733331012	0.9909067431670193	0.007021241589104063	0.00013627914508854288	3	0.9909067431670193
DLBCL_RICOVER_1263	3.7977197943432735e-05	0.0018987122690418622	0.99090403806977	0.007022762126358719	0.0001365103368860675	3	0.99090403806977
DLBCL_RICOVER_267	8.082393904494049e-05	0.0010852744143864726	0.9908730526175644	0.007779160877007437	0.00018168815199673554	3	0.9908730526175644
DLBCL_LS2305	4.394614525012351e-05	0.0015737053444586622	0.9908420140889688	0.007404574511162745	0.00013575991015963472	3	0.9908420140889688
DLBCL11575	6.429547257669843e-05	0.002023082925329649	0.9907835361185683	0.006987162447747362	0.00014192303577794687	3	0.9907835361185683
DLBCL_LS3820	4.287484519487334e-05	0.001997646348535869	0.9907683886026091	0.007051872128996524	0.00013921807466368426	3	0.9907683886026091
DLBCL11569	4.736551758523756e-05	0.001956721604275083	0.9907589072443411	0.007099848941514801	0.0001371566922838521	3	0.9907589072443411
DLBCL_LS4618	4.884500925600571e-05	0.001601282879329973	0.9907447070449005	0.007460942703311045	0.00014422236320248957	3	0.9907447070449005
DLBCL11584	6.614047579641678e-05	0.0013648633920527915	0.9907094215860912	0.0077199453207095325	0.0001396292253499108	3	0.9907094215860912
DLBCL_LS297	6.614060389285261e-05	0.001364863954659033	0.990709419453117	0.007719946577650779	0.00013962941068024464	3	0.990709419453117
DLBCL10498	5.4249381890220986e-05	0.0016265728429675616	0.9906950110731676	0.007487438340567422	0.00013672836140718217	3	0.9906950110731676
DLBCL11542	3.7646104736181e-05	0.0020486821303901718	0.9906767231929398	0.007097366612795994	0.00013958195913781407	3	0.9906767231929398
DLBCL_MC_F344_CJS	6.352742510444202e-05	0.001309038713515435	0.9906746028918082	0.007809742348929532	0.00014308862064236873	3	0.9906746028918082
DLBCL_C_D_1133_NULLPAIR	4.5451473002687964e-05	0.002879476435922436	0.9906327364514091	0.006240154993879855	0.00020218064578591706	3	0.9906327364514091
DFCIDL009_DT	7.150285059031085e-05	0.002205328488808428	0.990630508825007	0.0069301669046955726	0.000162492930898756	3	0.990630508825007
DLBCL10464	7.423637360538742e-05	0.0010914883290339926	0.9905718214887682	0.00812326344940353	0.0001391903591888379	3	0.9905718214887682
DLBCL11675	7.423637360758583e-05	0.0010914883290421855	0.990571821488734	0.008123263449424371	0.00013919035919183716	3	0.990571821488734
DLBCL11526	7.423637363399049e-05	0.0010914883291405883	0.9905718214883227	0.008123263449674683	0.00013919035922786054	3	0.9905718214883227
DLBCL11669	9.044619426709999e-05	0.0026898853295144417	0.9905314187015752	0.006498360177610798	0.00018988959703234	3	0.9905314187015752
DLBCL11541	0.00011373899514809688	0.004381267704250126	0.9904999120518225	0.004716189775301804	0.00028889147347744843	3	0.9904999120518225
DLBCL_RICOVER_469	0.0001721040105988775	0.0009264118868626648	0.990459185690251	0.008303831695825005	0.00013846671646245733	3	0.990459185690251
DLBCL10995	0.00028246860154910216	0.0008042202020692004	0.9903141794038713	0.008418749847963897	0.00018038194454644707	3	0.9903141794038713
DLBCL10472	0.00010762036955281378	0.0011764095357477103	0.990157330361831	0.008403875627465838	0.00015476410540266972	3	0.990157330361831
DLBCL_C_D_1113_NULLPAIR	8.444035616363264e-05	0.0009370757581985893	0.9900077503704166	0.00883244626601046	0.0001382872492108529	3	0.9900077503704166
DLBCL10522	8.473065096369505e-05	0.0009380183627072341	0.9900034704490756	0.00883512296191568	0.00013865757533780332	3	0.9900034704490756
DLBCL_LS2599	7.047927455224249e-05	0.0016109974113791043	0.9898936692599571	0.008289605382946616	0.0001352486711648873	3	0.9898936692599571
DLBCL_RICOVER_384	3.804763638400043e-05	0.0033448073915322094	0.9896909459182394	0.006747071541309319	0.00017912751253496275	3	0.9896909459182394
DLBCL_LS4616	3.786201142845418e-05	0.0031559583207582506	0.9895065732799078	0.007151215024638222	0.0001483913632672548	3	0.9895065732799078
DLBCL_MC_F362_MJB1	5.224298335599155e-05	0.006006318301664871	0.9893521713129881	0.004352167135597121	0.00023710026639383791	3	0.9893521713129881
DLBCL_MC_F815_BAT	7.18135345834996e-05	0.0008844076159230025	0.9893114005670983	0.009596607154018444	0.0001357711283765975	3	0.9893114005670983
DLBCL10537	0.00023073277545798132	0.0008580574609037004	0.989065795569739	0.009681438923469942	0.00016397527042947462	3	0.989065795569739
DLBC_FF_8046_TP_NB	0.0010525632555067003	0.0020928005495859303	0.9888668032182052	0.006333648822116895	0.0016541841545853761	3	0.9888668032182052
DLBCL_LS1098	0.0002607090972131199	0.0005547008436744396	0.988566855532217	0.010476234537431425	0.00014149998946394964	3	0.988566855532217
DLBCL10554	0.00021947684865768113	0.0005726995864454143	0.9885208183446066	0.010547968144045392	0.0001390370762449832	3	0.9885208183446066
DLBCL_C_D_1110_NULLPAIR	0.0002243792635075901	0.0005238330233370306	0.9885121195222709	0.010602759066914946	0.00013690912396938895	3	0.9885121195222709
DLBCL11563	0.00026292825235032694	0.0008030819953342796	0.9882006800917776	0.010586825062363253	0.00014648459817456677	3	0.9882006800917776
DLBCL_C_D_1112_NULLPAIR	0.00015972594571015723	0.0035175754268993564	0.9874675626731242	0.008614364867349565	0.00024077108691679272	3	0.9874675626731242
DLBCL_LS3615	0.000488852391031358	0.0004448190513221862	0.9867773555385936	0.012061468273737753	0.000227504745315038	3	0.9867773555385936
DLBCL_MC_F064AB	0.00011687095058883886	0.0017321650038092048	0.9866382523617498	0.011237160946657231	0.0002755507371948749	3	0.9866382523617498
DLBCL11515	0.00011832583271333641	0.005935472886859171	0.9863500307170605	0.004611519892831827	0.0029846506705351146	3	0.9863500307170605
DLBCL_RICOVER_269	4.660721029148731e-05	0.00702425894561492	0.9855644225966572	0.0071719006974836855	0.0001928105499527566	3	0.9855644225966572
DLBCL10536	9.851187793784462e-05	0.00829171881299773	0.9849206759593837	0.0064760486309569185	0.0002130447187237089	3	0.9849206759593837
DLBCL_RICOVER_463	0.0004324136077292439	0.002369730102862658	0.9797925816030865	0.016908751440560456	0.0004965232457612473	3	0.9797925816030865
DLBCL10518	0.00018266836870237647	0.0004575616699380955	0.9780671746683711	0.02115335479703896	0.00013924049594956964	3	0.9780671746683711
DLBCL11672	0.00019012744241270307	0.0008714194617178402	0.9771867324261144	0.02161813384696944	0.0001335868227855431	3	0.9771867324261144
DLBCL11439	0.00791199988970128	0.0006178800979303001	0.9766429285507094	0.014555842544608687	0.0002713489170503121	3	0.9766429285507094
DLBCL_MC_F606_DMJ	0.0018707043730309728	0.006236564010800879	0.975759942971011	0.013778285038069767	0.002354503607087504	3	0.975759942971011
DLBCL_RICOVER_320	0.001719234772049257	0.008285859393874577	0.9752753701726027	0.012620728710194236	0.0020988069512791383	3	0.9752753701726027
DLBCL10466	8.517434549148322e-05	0.002156253265137096	0.9746793992419488	0.022945138885879155	0.00013403426154356125	3	0.9746793992419488
DLBCL10910	0.0002609660758214833	0.02170985632958679	0.9728164653038539	0.004679318680147149	0.0005333936105905538	3	0.9728164653038539
DLBCL_RICOVER_1269	0.0002718271744460122	0.016608100160707438	0.972564439803156	0.009022967698290318	0.0015326651634003771	3	0.972564439803156
DLBCL_RICOVER_440	6.38720412910398e-05	0.028200162124225575	0.9687699655128096	0.0025195964395486473	0.00044640388212516377	3	0.9687699655128096
DLBCL11469	0.0008839695145237958	0.010401095419685693	0.9685581886190252	0.003660566476001353	0.016496179970763886	3	0.9685581886190252
DLBCL_RICOVER_1013	0.0036658539612757723	0.009103235430538802	0.965253170346467	0.017662353985211016	0.004315386276507431	3	0.965253170346467
DLBCL_LS762	0.00043604880511138156	0.0032148633220586307	0.9622805372302099	0.0035012426366930103	0.030567308005927066	3	0.9622805372302099
DLBCL11518	0.028529563223071076	0.0028061105488186044	0.9619379363461873	0.006413015074540796	0.0003133748073820309	3	0.9619379363461873
DLBCL10523	0.0005664521561160646	0.0006323805364706409	0.9616149779008833	0.03706083408536021	0.0001253553211695867	3	0.9616149779008833
DLBCL_LS1395	0.003930311798279635	0.016482352457197313	0.9597399467297758	0.014883521488692939	0.004963867526054251	3	0.9597399467297758
DLBCL10512	0.0005744001868396257	0.019473286111131652	0.9555725970001976	0.002498915868890307	0.021880800832940694	3	0.9555725970001976
DLBCL11525	0.0003798179365877012	0.000719158536558816	0.9540488682787713	0.0447291393193099	0.00012301592877235693	3	0.9540488682787713
DLBCL_LS155	0.00030064661229511945	0.0010741344182981043	0.9505520019157542	0.0478254329332634	0.0002477841203891898	3	0.9505520019157542
DLBCL11441	0.001258358378876623	0.0005490014593341017	0.9504111369570541	0.04717269047991893	0.000608812724816281	3	0.9504111369570541
DLBCL_LS2328	0.00017462358117603996	0.0564416914879752	0.9403794755798178	0.002394236756110552	0.0006099725949204089	3	0.9403794755798178
DLBCL_LS3387	0.000721780122828226	0.0007682875730088923	0.9363340045918725	0.06184473711762055	0.0003311905946698536	3	0.9363340045918725
DLBCL11559	8.243307787433671e-05	0.07637642761647842	0.9174025216981165	0.005766089358636011	0.00037252824889473773	3	0.9174025216981165
DLBCL11528	0.00459717593950149	0.003168429816952956	0.8982531034010325	0.09383993247154557	0.00014135837096754548	3	0.8982531034010325
DLBCL_LS1304	0.0008238499485299888	0.005447796788372338	0.8901228693998522	0.005766182572119389	0.09783930129112615	3	0.8901228693998522
DLBCL11534	0.0015196601930827173	0.0009947053375510468	0.8872772155254574	0.11009388529548063	0.00011453364842824387	3	0.8872772155254574
DLBCL11468	0.0017046102101202704	0.0010099770263017817	0.8767960107810268	0.12034634910993391	0.00014305287261742663	3	0.8767960107810268
DLBCL_RICOVER_216	0.013269052472390259	0.01993951467981924	0.8616579092998797	0.013514829743859487	0.09161869380405123	3	0.8616579092998797
DLBCL11574	0.0011945555553395915	0.008966527102160244	0.8612016488910631	0.1280879611660621	0.0005493072853749704	3	0.8612016488910631
DLBCL11532	0.001660920565296182	0.0008311813491113869	0.8483276481818609	0.14904398502129762	0.00013626488243407043	3	0.8483276481818609
DLBCL11683	0.01897817987580598	0.000845619173029702	0.846440597435998	0.13311743475920237	0.0006181687559640378	3	0.846440597435998
DLBCL10856	0.0014829020902958313	0.0019143446860654702	0.8375101952422926	0.012111705699410662	0.14698085228193528	3	0.8375101952422926
DLBCL10501	0.00014616011301221091	0.17596652639616153	0.8189509651776298	0.004212590005207788	0.0007237583079885835	3	0.8189509651776298
DLBCL_RICOVER_522	0.001259876278295181	0.0015618344433327917	0.7967502516792355	0.2002989479983665	0.0001290896007700592	3	0.7967502516792355
DLBCL_MAYO_DLBCL_234	0.08822128290038982	0.000872834561577549	0.7953152339655228	0.11444522908999943	0.0011454194825102914	3	0.7953152339655228
DLBCL11590	0.1878073551379181	0.000694357814753597	0.7753490675776392	0.03566964403983628	0.000479575429852731	3	0.7753490675776392
DLBCL_RICOVER_866	0.0014485115699631834	0.001281492968631983	0.7672729825349949	0.2298464023191954	0.00015061060721464897	3	0.7672729825349949
DLBCL_LS2325	0.00011180316573333186	0.23101503346562782	0.7605884716206017	0.007726561290272874	0.0005581304577643283	3	0.7605884716206017
DLBCL_RICOVER_258	0.17053639213271146	0.0008879836914272689	0.7387694892398803	0.07576737462674475	0.014038760309236264	3	0.7387694892398803
DLBCL10936	0.14842429208975427	0.14323709619805072	0.6252423316933529	0.08195230172434717	0.0011439782944952389	3	0.6252423316933529
DLBCL_RICOVER_408	0.002409705200711893	0.22033813328372376	0.5721711068503461	0.20470449410143043	0.0003765605637878539	3	0.5721711068503461
DLBCL_RICOVER_978	0.1715739431749888	0.0008962818770463472	0.5658357939521259	0.2611079631117828	0.0005860178840561088	3	0.5658357939521259
DLBCL11455	0.014204459212269894	0.0012110560128637815	0.5234916155075963	0.460867975902737	0.00022489336453302225	3	0.5234916155075963
DLBCL10955	0.011552443963634043	0.0030113490769578238	0.003778548246327467	0.9638726991634773	0.017784959549603418	4	0.9638726991634773
DLBCL11535	0.0230604156316162	0.0010182394650824133	0.00595848705777343	0.9625459272720015	0.007416930573526448	4	0.9625459272720015
DLBCL11658	0.01749133865025102	0.0008844258741718856	0.002577919858452203	0.9616957065923458	0.017350609024779005	4	0.9616957065923458
DLBCL10974	0.022362219506504386	0.000851693795183908	0.004565778105368954	0.9603996308996728	0.011820677693269742	4	0.9603996308996728
DLBCL_RICOVER_1247	0.018500150340547302	0.0010470586520870712	0.0043792162878671	0.9599597596193058	0.016113815100192712	4	0.9599597596193058
DLBCL_RICOVER_274	0.009697688412433732	0.0021886017565025413	0.0027440924874996674	0.9591585356952135	0.0262110816483505	4	0.9591585356952135
DLBCL10544	0.027352501182058845	0.0008500722688009845	0.004237190350802306	0.9588648737466408	0.008695362451697112	4	0.9588648737466408
DLBCL11433	0.01315977914481613	0.0008633862135946262	0.0064934140654022005	0.9560620277659002	0.023421392810286844	4	0.9560620277659002
DLBCL11660	0.019606768503013603	0.0008328730137546298	0.002127511522201103	0.9556465632835329	0.021786283677497572	4	0.9556465632835329
DLBCL11571	0.01720659323332571	0.0008189872461499723	0.0021075638568555308	0.9555188253467594	0.0243480303169093	4	0.9555188253467594
DLBCL10456	0.023359569747231693	0.0009649530510004396	0.017860064424939155	0.9552058919565045	0.0026095208203240974	4	0.9552058919565045
DLBCL_LS2357	0.027323660935826267	0.0009508891814009166	0.020980166122037024	0.949280177361	0.0014651063997359157	4	0.949280177361
DLBCL11453	0.037935712516995804	0.0008792116504786028	0.011163252962360846	0.9482834264451231	0.001738396425041659	4	0.9482834264451231
DLBCL_RICOVER_1072	0.0124924757778437	0.013672710867985842	0.025061263108474292	0.94823804894209	0.0005355013036062144	4	0.94823804894209
DLBCL10539	0.017481947991193184	0.013021724101389931	0.01898744891391132	0.9471888738639254	0.0033200051295801726	4	0.9471888738639254
DLBCL10868	0.023307403285364594	0.0007984104537740818	0.0019068058303395865	0.9466804100718906	0.027306970358631274	4	0.9466804100718906
DLBCL11560	0.028885745496466254	0.0025297573384991255	0.021708474095987473	0.9464503791992701	0.00042564386977707926	4	0.9464503791992701
DLBCL10965	0.03782452451190867	0.0008306735819065621	0.003383206413103105	0.9459655690219309	0.011996026471150788	4	0.9459655690219309
DLBCL10978	0.02542358721889007	0.001009516750827213	0.027834952487311614	0.945101215812977	0.0006307277299941502	4	0.945101215812977
DLBCL11459	0.024890723839631514	0.0009872385911635282	0.029010606865946687	0.9443977939733856	0.0007136367298727117	4	0.9443977939733856
DLBCL10564	0.01628223817695157	0.003630006657456336	0.0369682364134718	0.9426934147293602	0.0004261040227602112	4	0.9426934147293602
DLBCL_RICOVER_361	0.02219696488922641	0.0009421857817391178	0.033947650182883794	0.9418218655142951	0.001091333631855393	4	0.9418218655142951
DLBCL10469	0.0430474407234917	0.0009180765655502595	0.01327154589636234	0.9418098327049897	0.0009531041096058107	4	0.9418098327049897
DLBCL_RICOVER_148	0.0369747452083092	0.0014498725745539826	0.01935663980006452	0.9417977703312815	0.00042097208579068915	4	0.9417977703312815
DLBCL_RICOVER_985	0.0342267960115566	0.0009192346275879838	0.024783815795239833	0.939569914179458	0.0005002393861576176	4	0.939569914179458
DLBCL_C_D_1103_NULLPAIR	0.03264973441447962	0.0009262424097399471	0.026975039352526733	0.9390841698645175	0.000364813958736249	4	0.9390841698645175
DLBCL_C_D_1153_NULLPAIR	0.010273154360792357	0.002307714332739922	0.002263777581632733	0.9381806576467402	0.046974696078094846	4	0.9381806576467402
DLBCL_RICOVER_151	0.009310487545225784	0.045531297394914565	0.007199227214818584	0.9371311524534779	0.000827835391563143	4	0.9371311524534779
DLBCL10527	0.021273241708857464	0.0009234260167734902	0.04041106034996113	0.936854039605002	0.000538232319405914	4	0.936854039605002
DLBCL_LS3499	0.05099402634376107	0.002377977688193896	0.009664311269337797	0.936533415902632	0.0004302687960752775	4	0.936533415902632
DLBCL_RICOVER_950	0.03261316435667671	0.0012932301666268484	0.029054062561736017	0.9362749211824292	0.0007646217325313655	4	0.9362749211824292
DLBCL_MC_F139_LJF	0.029171858261935583	0.0011317792081931314	0.03307998024268668	0.9360930540637524	0.0005233282234321097	4	0.9360930540637524
DLBCL10547	0.049571097496412544	0.0011692144886333207	0.012738482909534445	0.9360860050143128	0.0004352000911068217	4	0.9360860050143128
DLBCL_RICOVER_692	0.05924772325945161	0.0008893032225782569	0.0024975403794137195	0.9350671382817406	0.002298294856815896	4	0.9350671382817406
DLBCL10970	0.052425201035628526	0.009067061941123696	0.005533771085212507	0.9324179251171222	0.0005560408209130194	4	0.9324179251171222
DLBCL10919	0.049605821766387365	0.0008207539611945064	0.002711986441896561	0.9320464517305536	0.014814986099967894	4	0.9320464517305536
DLBCL10491	0.0065314301367667155	0.0054558092634168125	0.05581262338915323	0.9316749365913382	0.0005252006193249972	4	0.9316749365913382
DLBCL11564	0.0610787778870867	0.0009220321662488234	0.005427282107178333	0.9315668815536696	0.001005026285816519	4	0.9315668815536696
DLBCL11002	0.04911444522503049	0.0012421761490783274	0.017646273721918463	0.9314546420397585	0.0005424628642140791	4	0.9314546420397585
DLBCL_RICOVER_701	0.05690435236273931	0.0010825944391345491	0.011187810431968507	0.9303855619221005	0.0004396808440570727	4	0.9303855619221005
DLBCL11196	0.06415324487677378	0.0009096060882811118	0.0036335853307529046	0.9297378592296306	0.001565704474561643	4	0.9297378592296306
DLBCL_C_D_1109_NULLPAIR	0.055051553971670115	0.002301844303394494	0.0038694541585532574	0.925198335927192	0.013578811639190133	4	0.925198335927192
DLBCL_RICOVER_1061	0.05977600278414646	0.0009722617908871398	0.013952692086167399	0.9249888883629089	0.0003101549758901909	4	0.9249888883629089
DLBCL_RICOVER_617	0.05963990348573578	0.0012950602160935385	0.0154549670979293	0.9232050680911554	0.0004050011090858098	4	0.9232050680911554
DLBCL_RICOVER_1138	0.06715902240742803	0.0009222108454757975	0.009433178949380134	0.922175913167693	0.00030967463002305436	4	0.922175913167693
DLBCL10505	0.060339919472346105	0.0009717202154951337	0.016722867355567304	0.921615963543451	0.0003495294131403199	4	0.921615963543451
DLBCL11005	0.007937511640080577	0.0016978340141230268	0.0017881329436997132	0.9167923605512444	0.07178416085085233	4	0.9167923605512444
DLBCL11467	0.06323233859902985	0.0019390057513098541	0.0182420518345482	0.916226253412517	0.00036035040259524344	4	0.916226253412517
DLBCL10939	0.08224337157171305	0.000929404387350092	0.0028075226447376793	0.9132040931597093	0.0008156082364899379	4	0.9132040931597093
DLBCL_C_D_1121_NULLPAIR	0.004868021427646238	0.0025313284090516417	0.08134542570769185	0.9108170196527423	0.00043820480286794425	4	0.9108170196527423
DLBCL_RICOVER_336	0.08550727309974329	0.0009090045757183204	0.002203994946448013	0.9104616808247047	0.0009180465533856657	4	0.9104616808247047
DLBCL_C_D_1139_NULLPAIR	0.08460290839830173	0.0013106769142532343	0.0031352646948471833	0.9101548880852212	0.0007962619073766768	4	0.9101548880852212
DLBCL_C_D_1151_NULLPAIR	0.08496696958841099	0.0009325361795186936	0.004446621126320171	0.9093010358475537	0.00035283725819648323	4	0.9093010358475537
DLBCL11527	0.005391784511171032	0.0010897972199700571	0.08732088963598168	0.9057480907882874	0.00044943784458985044	4	0.9057480907882874
DLBCL11460	0.0904817521307371	0.000909376568982038	0.0021787022895962058	0.9049187590679812	0.0015114099427033405	4	0.9049187590679812
DLBCL_C_D_1146_NULLPAIR	0.014071985405620326	0.007756201784615704	0.07388168932559573	0.9035361787401858	0.0007539447439825158	4	0.9035361787401858
DLBCL10497	0.093631739750427	0.0009408827886516908	0.0027765835268009297	0.902336942598888	0.00031385133523239564	4	0.902336942598888
DLBCL_C_D_1115_NULLPAIR	0.09425516289341732	0.0013123043099017245	0.0029885017228387565	0.9008270636761742	0.000616967397668036	4	0.9008270636761742
DLBCL11655	0.09751796930875135	0.0009166271404196909	0.0019908109180124807	0.898562669787354	0.0010119228454623414	4	0.898562669787354
DLBCL_C_D_1159_NULLPAIR	0.1018424685712546	0.0009153053839064019	0.002141516250122836	0.8933662212380515	0.0017344885566646206	4	0.8933662212380515
DLBCL10932	0.10279025197212331	0.000989958642282721	0.00249102793789204	0.8932334917439683	0.0004952697037336295	4	0.8932334917439683
DLBCL_RICOVER_575	0.10267784064988325	0.0010668222358388882	0.0030241471030861737	0.8929008392796061	0.0003303507315855693	4	0.8929008392796061
DLBCL10552	0.08459699208406811	0.0012079788771009728	0.02176967414076062	0.8922604440987056	0.0001649107993646328	4	0.8922604440987056
DLBCL_RICOVER_1045	0.02976650628919957	0.001138893764833026	0.07770937342214808	0.89097520849607	0.00041001802774925445	4	0.89097520849607
DLBCL10513	0.11091691836663692	0.0010776604376365934	0.0029610068777632345	0.8847933567492813	0.00025105756868191797	4	0.8847933567492813
DLBCL_RICOVER_711	0.11586055571932984	0.00478094977732149	0.002592687644180165	0.8758971671341907	0.0008686397249777057	4	0.8758971671341907
DLBC_FF_8062_TP_NB	0.06768535141337295	0.0010394798102176818	0.055430531016825775	0.8757129209935652	0.0001317167660183333	4	0.8757129209935652
DLBCL_MC_F218_RAP	0.12269138460277104	0.0018901074929286896	0.0040210867297822625	0.8702340065256937	0.0011634146488242905	4	0.8702340065256937
DLBCL11464	0.13273336870280986	0.0010156683874237996	0.0022703432924054408	0.8637176155691725	0.00026300404818837837	4	0.8637176155691725
DLBCL10476	0.005856944332869728	0.0011446259328493822	0.12914857199604302	0.8635576487589237	0.0002922089793141696	4	0.8635576487589237
DLBCL10553	0.004833644650475692	0.0011669088721070245	0.13909549441872815	0.8545501207947084	0.0003538312639808194	4	0.8545501207947084
DLBCL_RICOVER_1018	0.03304282577510642	0.09263502459769271	0.024598859919494478	0.8224050247350791	0.027318264972627314	4	0.8224050247350791
DLBCL11536	0.004548400609976069	0.16900262829030027	0.006288338019856544	0.8190887822139822	0.0010718508658848634	4	0.8190887822139822
DLBCL11657	0.08979911935687952	0.005209582522882685	0.08261544819219825	0.8177227846159931	0.004653065312046441	4	0.8177227846159931
DLBCL11437	0.0960662666038989	0.0009291304158905932	0.002242738723730985	0.8128928803135944	0.0878689839428851	4	0.8128928803135944
DLBCL_RICOVER_1199	0.004108052836289706	0.0014567213162367599	0.20351493429738077	0.7907236738431548	0.00019661770693789102	4	0.7907236738431548
DLBCL11678	0.004719556934526909	0.003446191570485099	0.20985833857993902	0.7815675458073909	0.00040836710765806397	4	0.7815675458073909
DLBCL_C_D_1132_NULLPAIR	0.22234425647534584	0.0009211536643165375	0.0016729546612674888	0.7745689169752084	0.0004927182238617515	4	0.7745689169752084
