SampleName	cluster	silhouetteValue
DLBCL_MC_F990_MNA	4	0.0034847839631975
DLBCL_RICOVER_763	4	0.0315419242273826
DLBCL_RICOVER_216	4	0.176504444476122
DLBCL_RICOVER_1192	4	0.101770015843816
DLBCL_MC_F339_JPS2	4	-0.113471618661602
DLBCL_RICOVER_506	4	0.0708568475991758
DLBCL_RICOVER_1257	4	0.0614788045864737
DLBCL_C_D_PAIR20	4	0.0240646827968326
DLBCL_MC_F927_JHS	4	0.0922261714447949
DLBCL_RICOVER_685	4	-0.0215464147287098
DLBCL_RICOVER_173	4	-0.00927872030226523
DLBCL_C_D_1129_NULLPAIR	5	0.0713704078535471
DLBCL_RICOVER_181	5	-0.000861748560219684
DLBCL_RICOVER_978	5	-0.0315850894592966
DLBCL_C_D_1158_NULLPAIR	5	-0.0482975902637773
DLBCL_RICOVER_1144	5	-0.0520837082694431
DLBCL_RICOVER_1150	5	0.0494170277297213
DLBCL_LS2367	5	0.037417816386358
DLBCL_RICOVER_451	5	-0.0616763116045185
DLBCL_RICOVER_826	5	0.10476287180857
DLBCL_RICOVER_829	5	0.0748767953797412
DLBCL_RICOVER_290	5	0.0526166407355293
DLBCL_C_D_1109_NULLPAIR	5	0.0851809798773985
DLBCL_LS3866	5	-0.0318355320412191
DLBCL_MC_F307_JPS	5	0.0599988926979493
DLBCL_RICOVER_865	5	-0.0156079097970338
DLBCL_LS2978	5	0.0775871893779894
DLBCL_RICOVER_473	5	0.0597101422683931
DLBCL_LS1757	5	0.0446056230351708
DLBCL_MC_F648_JKW	5	-0.0579821382155318
DLBCL_MC_F132_MLM	5	0.126536814803568
DFCIDL001_DT	5	0.00710337841662077
DLBCL_C_D_1155_NULLPAIR	5	0.171851210779114
DFCIDL010_DT	5	0.172247978121554
DLBCL_LS3808	5	0.162727233526212
DLBCL_RICOVER_694	5	0.0906344357185945
DLBCL_LS4394	5	0.0836815490614282
DLBCL_RICOVER_977	5	0.172526611429492
DLBCL_MAYO_DLBCL_5613	5	0.181279481893802
DLBCL_LS378	5	0.0944324134159349
DLBCL_MAYO_DLBCL_3653	5	-0.00542322264117117
DLBCL_LS3809	5	-0.0834603098015885
DLBCL_C_D_1114_NULLPAIR	5	-0.00566626922916485
DLBCL_MC_F300_TBF	5	0.0148304505088293
DLBCL_MC_F262_WLC	5	0.0463647522240254
DLBCL_C_D_1130_NULLPAIR	5	0.00540265104658528
DLBCL_C_D_1156_NULLPAIR	5	0.0480101478926262
DLBCL_C_D_1128_NULLPAIR	5	0.181528933158764
DLBCL_RICOVER_945	5	0.0641093601505483
DLBCL_RICOVER_910	5	0.0233212843556119
DLBCL_C_D_1132_NULLPAIR	5	-0.0279409918977862
DLBCL_RICOVER_120	5	0.0360446916691832
DLBCL_LS2154	5	0.175150627007499
DLBCL_C_D_1123_NULLPAIR	5	0.0939509971661008
DLBCL_RICOVER_258	5	-0.0317730169014693
DLBCL_LS4323	5	0.0611612826720366
DLBCL_RICOVER_111	5	0.121094983494125
