SampleName	cluster	silhouetteValue
DLBCL10552	5	0.22010182413997
DLBCL11471	5	0.190469465588592
DLBCL10476	5	0.0153168464236446
DLBCL11527	5	-0.00843512007878024
DLBCL11655	5	0.157028684602139
DLBCL11448	5	0.111045037650831
DLBCL10505	5	0.180758272659864
DLBCL11453	5	0.0313282625884262
DLBCL11657	5	0.0878401568000034
DLBCL_RICOVER_711	5	0.13912495774259
DLBCL_LS2357	5	0.0660119573925476
DLBCL11196	5	-0.0684945954154152
DLBCL10513	5	0.150536569704777
DLBCL10939	5	0.0765750396242561
DLBCL_LS2590	5	0.0611351853988541
DLBCL11564	5	0.0942702574956877
DLBCL_LS3499	5	0.0117923148397411
DLBCL11491	5	0.00112651000558481
DLBCL10527	5	-0.0961781876934927
DLBCL10970	5	0.0313946226956716
DLBCL10469	5	-0.0362960657857234
DLBCL_MC_F139_LJF	5	0.0341576818836739
DLBCL_RICOVER_1061	5	0.062600240607706
DLBCL11659	5	0.0473106584655594
DLBCL10553	5	0.0272227615908874
DLBCL10544	5	-0.0898125967330008
DLBCL11437	5	0.0948375270749557
DLBCL10965	5	0.0984885076163027
DLBCL11660	5	-0.0277913364027082
DLBCL11467	5	0.0566926180414424
DLBCL_C_D_1139_NULLPAIR	5	0.0373464948144833
DLBCL10497	5	0.0564955680202582
DLBCL10564	5	0.144767164349384
DLBCL_RICOVER_701	5	0.185543595791727
DLBCL_C_D_1103_NULLPAIR	5	0.139668502844098
DLBCL_RICOVER_1199	5	0.146470672387261
DLBCL_C_D_1159_NULLPAIR	5	0.0328821373247312
DLBCL_RICOVER_950	5	0.0467086769424452
DLBCL_RICOVER_985	5	-0.0240194530082698
DLBCL_C_D_1132_NULLPAIR	5	0.107747774595809
DLBCL10919	5	0.0330141907731477
DLBCL10858	5	0.0152632083879094
DLBCL_C_D_1146_NULLPAIR	5	0.161467603759427
DLBCL_C_D_1153_NULLPAIR	5	-0.0257020312165975
DLBCL_RICOVER_361	5	0.0714961265326004
DLBCL11536	5	0.0614720116588818
DLBCL10955	5	0.156604448432829
DLBCL_C_D_1151_NULLPAIR	5	-0.0236364152065613
DLBCL_RICOVER_1138	5	0.153681117020981
DLBCL10456	5	0.124861233147275
DLBCL_RICOVER_575	5	0.0180495298099743
DLBC_FF_8062_TP_NB	5	0.0958854007784022
DLBCL11464	5	0.0143352579245454
DLBCL11571	5	0.0538188039898768
DLBCL_C_D_1115_NULLPAIR	5	-0.0767284413899621
DLBCL10491	5	0.0815412255491278
DLBCL10547	5	0.0549892453995517
